nest.id,nest,area,sub_area,year,Clutch_size,no.nestlings,prop.hatched,no.fledged,prop.fledged,A2_nestling,B2_nestling,A1_nestling,Clutch_initiation_date,Clutch_initiation_day,Nestbox,cover
N1763,nest_RB05,4AS,4A1,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1764,nest_RB09,4AS,4A1,2009,4,3,0.75,2,0.666666667,1,1,NA,30/05/2009,150,Yes,NA
N1765,nest_RB104,4BS,4B1,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1766,nest_RB122,4BS,4B1,2009,2,1,0.5,1,1,1,NA,NA,30/05/2009,150,Yes,NA
N1767,nest_RB123,4BS,4B1,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1768,nest_RB132,4BS,4B1,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1769,nest_RB191,6S,6SMID,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1770,nest_RB196,6S,6SUT,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1771,nest_RB208,6S,6SUT,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1772,nest_RB211,6S,6SUT,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1773,nest_RB225,6N,6NUT,2009,2,1,0.5,1,1,1,NA,NA,30/05/2009,150,Yes,NA
N1774,nest_RB231,6N,6NUT,2009,1,1,1,1,1,NA,NA,1,30/05/2009,150,Yes,NA
N1775,nest_RB41,4AS,4A1,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,Yes,NA
N1776,nest_RB53A,4AS,4A2,2009,2,2,1,NA,NA,NA,NA,NA,30/05/2009,150,Yes,NA
N1777,nest_RB58,4AS,4A2,2009,2,2,1,NA,NA,NA,NA,NA,30/05/2009,150,Yes,NA
N1778,nest_RO32,6N,6NUT,2009,2,2,1,2,1,1,1,NA,30/05/2009,150,No,NA
N1779,nest_RO42,4BS,4B1,2009,2,0,0,NA,NA,NA,NA,NA,30/05/2009,150,No,NA
N1780,nest_R023,6S,6SMID,2009,1,1,1,0,0,NA,NA,0,31/05/2009,151,No,NA
N1781,nest_RB10,4AS,4A1,2009,2,2,1,2,1,1,1,NA,31/05/2009,151,Yes,NA
N1782,nest_RB101,4BS,4B1,2009,2,2,1,2,1,1,1,NA,31/05/2009,151,Yes,NA
N1783,nest_RB125,4BS,4B1,2009,2,2,1,2,1,1,1,NA,31/05/2009,151,Yes,NA
N1784,nest_RO05,4BS,4B1,2009,2,2,1,2,1,1,1,NA,31/05/2009,151,No,NA
N1785,nest_RO06,4AS,4A1,2009,2,2,1,1,0.5,1,0,NA,31/05/2009,151,No,NA
N1786,nest_RO25,4BS,4B1,2009,2,2,1,0,0,0,0,NA,31/05/2009,151,No,NA
N1787,nest_RO31,4AS,4A2,2009,1,1,1,1,1,NA,NA,1,31/05/2009,151,No,NA
N1788,nest_CO92,4AS,4A2,2009,2,2,1,NA,NA,NA,NA,NA,01/06/2009,152,No,NA
N1789,nest_R027,6S,6SMID,2009,2,2,1,1,0.5,1,0,NA,01/06/2009,152,No,NA
N1790,nest_RB136,4BS,4B1,2009,2,2,1,2,1,1,1,NA,01/06/2009,152,Yes,NA
N1791,nest_RB193,6S,6SMID,2009,2,2,1,2,1,1,1,NA,01/06/2009,152,Yes,NA
N1792,nest_RO24,4AS,4A2,2009,2,1,0.5,1,1,NA,NA,NA,01/06/2009,152,No,NA
N1793,nest_RO28,4AS,4A1,2009,2,2,1,NA,NA,1,1,NA,01/06/2009,152,No,NA
N1794,nest_RO33,4AS,4A2,2009,2,0,0,NA,NA,NA,NA,NA,01/06/2009,152,No,NA
N1795,nest_RO34,4AS,4A2,2009,2,2,1,NA,NA,NA,NA,NA,01/06/2009,152,No,NA
N1796,nest_RO67,4BS,4B1,2009,2,0,0,NA,NA,NA,NA,NA,01/06/2009,152,No,NA
N1797,nest_RO68,4AS,4A1,2009,2,0,0,NA,NA,NA,NA,NA,01/06/2009,152,No,NA
N1798,nest_R038,6S,6SMID,2009,2,2,1,2,1,1,1,NA,02/06/2009,153,No,NA
N1799,nest_RB121,4BS,4B1,2009,2,2,1,2,1,1,1,NA,02/06/2009,153,Yes,NA
N1800,nest_RB135,4BS,4B1,2009,2,2,1,2,1,1,1,NA,02/06/2009,153,Yes,NA
N1801,nest_RO40,4AS,4A1,2009,2,2,1,1,0.5,1,0,NA,02/06/2009,153,No,NA
N1802,nest_RO35,6S,6SUT,2009,2,2,1,1,0.5,1,0,NA,03/06/2009,154,No,NA
N1803,nest_RB187,6S,6SMID,2009,2,2,1,NA,NA,NA,NA,NA,04/06/2009,155,Yes,NA
N1804,nest_RO37,4AS,4A1,2009,2,2,1,2,1,1,1,NA,04/06/2009,155,No,NA
N1805,nest_R041,6S,6SMID,2009,2,2,1,1,0.5,0,1,NA,07/06/2009,158,No,NA
N1806,nest_RO38,4BS,4B1,2009,2,2,1,1,0.5,0,1,NA,07/06/2009,158,No,NA
N1807,nest_RO44,4AS,4A1,2009,2,2,1,0,0,0,0,NA,07/06/2009,158,No,NA
N1808,nest_RB130,4BS,4B1,2009,2,2,1,1,0.5,1,0,NA,08/06/2009,159,Yes,NA
N1809,nest_CO133,4AS,4A2,2009,2,1,0.5,NA,NA,NA,NA,NA,09/06/2009,160,No,NA
N1810,nest_RO62,4AS,4A2,2009,1,0,0,NA,NA,NA,NA,NA,09/06/2009,160,No,NA
N1811,nest_RB313,4BS,4B2,2009,2,2,1,2,1,1,1,NA,10/06/2009,161,Yes,NA
N1812,nest_RO36,4BS,4B2,2009,2,2,1,NA,NA,NA,NA,NA,10/06/2009,161,No,NA
N1813,nest_RO63,4BS,4B1,2009,2,2,1,1,0.5,1,0,NA,10/06/2009,161,No,NA
N1814,nest_RB63,4AS,4A2,2009,2,1,0.5,NA,NA,NA,NA,NA,11/06/2009,162,Yes,NA
N1815,nest_RO39,4AS,4A1,2009,2,1,0.5,1,1,1,NA,NA,11/06/2009,162,No,NA
N1816,nest_RB01,4AS,4A1,2009,1,1,1,1,1,NA,NA,1,13/06/2009,164,Yes,NA
N1817,nest_RO64,4BS,4B1,2009,2,2,1,NA,NA,NA,NA,NA,13/06/2009,164,No,NA
N1818,nest_RO69,4AS,4A1,2009,2,2,1,2,1,1,1,NA,13/06/2009,164,No,NA
N1819,nest_RO46,4BS,4B2,2009,2,2,1,1,0.5,0,1,NA,14/06/2009,165,No,NA
N1820,nest_RB113,4BS,4B1,2009,1,0,0,NA,NA,NA,NA,NA,17/06/2009,168,Yes,NA
N1821,nest_RO45,4BS,4B1,2009,2,1,0.5,NA,NA,NA,NA,NA,20/06/2009,171,No,NA
N1823,nest_15,4AS,4A1,2008,1,0,0,NA,NA,NA,NA,NA,23/05/2008,144,Yes,NA
N1824,nest_28,4AS,4A1,2008,2,2,1,2,1,1,1,NA,23/05/2008,144,Yes,NA
N1825,nest_314,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,24/05/2008,145,Yes,NA
N1826,nest_R44,4AS,4A2,2008,2,2,1,NA,NA,NA,NA,NA,25/05/2008,146,No,NA
N1827,nest_11,4AS,4A1,2008,1,0,0,NA,NA,NA,NA,NA,26/05/2008,147,Yes,NA
N1828,nest_21,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1829,nest_25,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1830,nest_31,4AS,4A1,2008,2,1,0.5,1,1,1,NA,NA,26/05/2008,147,Yes,NA
N1831,nest_33,4AS,4A1,2008,2,2,1,2,1,1,1,NA,26/05/2008,147,Yes,NA
N1832,nest_39,4AS,4A1,2008,2,1,0.5,1,1,1,NA,NA,26/05/2008,147,Yes,NA
N1833,nest_43,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1834,nest_50,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,26/05/2008,147,Yes,NA
N1835,nest_61,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,26/05/2008,147,Yes,NA
N1836,nest_62,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1837,nest_66,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,26/05/2008,147,Yes,NA
N1838,nest_129,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1839,nest_188,6S,6SMID,2008,2,2,1,0,0,0,0,NA,26/05/2008,147,Yes,NA
N1840,nest_198,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1841,nest_244,6N,6N,2008,2,2,1,NA,NA,NA,NA,NA,26/05/2008,147,Yes,NA
N1842,nest_301,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1843,nest_309,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1844,nest_318,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,26/05/2008,147,Yes,NA
N1845,nest_1,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1846,nest_2,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1847,nest_7,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1848,nest_8,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1849,nest_16,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1850,nest_18,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1851,nest_24,4AS,4A1,2008,2,2,1,0,0,0,0,NA,27/05/2008,148,Yes,NA
N1852,nest_40,4AS,4A1,2008,1,1,1,0,0,NA,NA,0,27/05/2008,148,Yes,NA
N1853,nest_48,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1854,nest_49,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1855,nest_57,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1856,nest_58,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1857,nest_59,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1858,nest_60,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1859,nest_67,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1860,nest_115,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,27/05/2008,148,Yes,NA
N1861,nest_127,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,27/05/2008,148,Yes,NA
N1862,nest_131,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,27/05/2008,148,Yes,NA
N1863,nest_311,4BS,4B2,2008,2,2,1,2,1,1,1,NA,27/05/2008,148,Yes,NA
N1864,nest_316,4BS,4B2,2008,2,2,1,1,0.5,1,0,NA,27/05/2008,148,Yes,NA
N1865,nest_19,4AS,4A1,2008,3,2,0.666666667,1,0.5,1,0,NA,28/05/2008,149,Yes,NA
N1866,nest_22,4AS,4A1,2008,2,2,1,2,1,1,1,NA,28/05/2008,149,Yes,NA
N1867,nest_32,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,28/05/2008,149,Yes,NA
N1868,nest_45,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,28/05/2008,149,Yes,NA
N1869,nest_106,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,28/05/2008,149,Yes,NA
N1870,nest_111,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,28/05/2008,149,Yes,NA
N1871,nest_117,4BS,4B1,2008,2,2,1,1,0.5,1,0,NA,28/05/2008,149,Yes,NA
N1872,nest_124,4BS,4B1,2008,2,2,1,2,1,1,1,NA,28/05/2008,149,Yes,NA
N1873,nest_125,4BS,4B1,2008,2,2,1,2,1,1,1,NA,28/05/2008,149,Yes,NA
N1874,nest_184,6S,6SMID,2008,2,2,1,0,0,0,0,NA,28/05/2008,149,Yes,NA
N1875,nest_194,6S,6SMID,2008,1,1,1,1,1,NA,NA,1,28/05/2008,149,Yes,NA
N1876,nest_200,6S,6SUT,2008,1,1,1,0,0,NA,NA,0,28/05/2008,149,Yes,NA
N1877,nest_320,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,28/05/2008,149,Yes,NA
N1878,nest_3,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1879,nest_12,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1880,nest_20,4AS,4A1,2008,2,2,1,0,0,0,0,NA,29/05/2008,150,Yes,NA
N1881,nest_26,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,29/05/2008,150,Yes,NA
N1882,nest_29,4AS,4A1,2008,2,2,1,0,0,0,0,NA,29/05/2008,150,Yes,NA
N1883,nest_38,4AS,4A1,2008,2,2,1,2,1,1,1,NA,29/05/2008,150,Yes,NA
N1884,nest_41,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1885,nest_44,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,29/05/2008,150,Yes,NA
N1886,nest_47,4AS,4A2,2008,2,2,1,2,1,1,1,NA,29/05/2008,150,Yes,NA
N1887,nest_51,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1888,nest_52,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1889,nest_64,4AS,4A2,2008,2,2,1,0,0,0,0,NA,29/05/2008,150,Yes,NA
N1890,nest_104,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1891,nest_105,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1892,nest_116,4BS,4B1,2008,2,2,1,1,0.5,1,0,NA,29/05/2008,150,Yes,NA
N1893,nest_181,6S,6SMID,2008,2,2,1,1,0.5,1,1,NA,29/05/2008,150,Yes,NA
N1894,nest_189,6S,6SMID,2008,2,2,1,NA,NA,NA,NA,NA,29/05/2008,150,Yes,NA
N1895,nest_191,6S,6SMID,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1896,nest_199,6S,6SUT,2008,2,2,1,0,0,0,0,NA,29/05/2008,150,Yes,NA
N1897,nest_201,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1898,nest_210,6S,6SUT,2008,2,2,1,NA,NA,NA,NA,NA,29/05/2008,150,Yes,NA
N1899,nest_214,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1900,nest_219,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1901,nest_233,6N,6N,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1902,nest_234,6N,6N,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1903,nest_236,6N,6N,2008,2,2,1,2,1,1,1,NA,29/05/2008,150,Yes,NA
N1904,nest_238,6N,6N,2008,2,2,1,2,1,1,1,NA,29/05/2008,150,Yes,NA
N1905,nest_240,6N,6N,2008,1,1,1,NA,NA,NA,NA,1,29/05/2008,150,Yes,NA
N1906,nest_306,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,Yes,NA
N1907,nest_308,4BS,4B2,2008,1,0,0,NA,NA,NA,NA,NA,29/05/2008,150,Yes,NA
N1908,nest_310,4BS,4B2,2008,2,2,1,2,1,1,1,NA,29/05/2008,150,Yes,NA
N1909,nest_312,4BS,4B2,2008,2,2,1,1,0.5,1,0,NA,29/05/2008,150,Yes,NA
N1910,nest_R01,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,29/05/2008,150,No,NA
N1911,nest_R06,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,No,NA
N1912,nest_R112,G1E,G1E,2008,1,1,1,NA,NA,NA,NA,1,29/05/2008,150,No,NA
N1913,nest_R12,6S,6SUT,2008,2,2,1,NA,NA,NA,NA,NA,29/05/2008,150,No,NA
N1914,nest_R19,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,No,NA
N1915,nest_R20,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,No,NA
N1916,nest_R30,G1E,G1E,2008,1,1,1,1,1,NA,NA,1,29/05/2008,150,No,NA
N1917,nest_23,4AS,4A1,2008,2,2,1,2,1,1,1,NA,30/05/2008,151,Yes,NA
N1918,nest_27,4AS,4A1,2008,2,2,1,2,1,1,1,NA,30/05/2008,151,Yes,NA
N1919,nest_46,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,30/05/2008,151,Yes,NA
N1920,nest_63,4AS,4A2,2008,2,1,0.5,1,1,1,NA,NA,30/05/2008,151,Yes,NA
N1921,nest_107,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,30/05/2008,151,Yes,NA
N1922,nest_112,4BS,4B1,2008,2,2,1,1,0.5,1,0,NA,30/05/2008,151,Yes,NA
N1923,nest_122,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,30/05/2008,151,Yes,NA
N1924,nest_134,4BS,4B1,2008,2,2,1,2,1,1,1,NA,30/05/2008,151,Yes,NA
N1925,nest_147,4BS,4B1,2008,3,2,0.666666667,1,0.5,1,0,NA,30/05/2008,151,Yes,NA
N1926,nest_187,6S,6SMID,2008,2,2,1,2,1,1,1,NA,30/05/2008,151,Yes,NA
N1927,nest_197,6S,6SUT,2008,1,0,0,NA,NA,NA,NA,NA,30/05/2008,151,Yes,NA
N1928,nest_202,6S,6SUT,2008,1,1,1,0,0,NA,NA,0,30/05/2008,151,Yes,NA
N1929,nest_243,6N,6N,2008,1,1,1,NA,NA,NA,NA,1,30/05/2008,151,Yes,NA
N1930,nest_247,6S,6SMID,2008,2,2,1,NA,NA,NA,NA,NA,30/05/2008,151,Yes,NA
N1931,nest_307,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,30/05/2008,151,Yes,NA
N1932,nest_315,4BS,4B2,2008,2,2,1,1,0.5,1,0,NA,30/05/2008,151,Yes,NA
N1933,nest_654,G1E,G1E,2008,2,2,1,1,0.5,1,0,NA,30/05/2008,151,Yes,NA
N1934,nest_R16,4AS,4A1,2008,2,0,0,NA,NA,NA,NA,NA,30/05/2008,151,No,NA
N1935,nest_R29,6N,6N,2008,2,2,1,1,0.5,1,0,NA,30/05/2008,151,No,NA
N1936,nest_9,4AS,4A1,2008,1,0,0,NA,NA,NA,NA,NA,31/05/2008,152,Yes,NA
N1937,nest_17,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,Yes,NA
N1938,nest_36,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,Yes,NA
N1939,nest_37,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,31/05/2008,152,Yes,NA
N1940,nest_53,4AS,4A2,2008,2,2,1,2,1,1,1,NA,31/05/2008,152,Yes,NA
N1941,nest_54,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,Yes,NA
N1942,nest_110,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,Yes,NA
N1943,nest_136,4BS,4B1,2008,2,1,0.5,NA,NA,NA,NA,NA,31/05/2008,152,Yes,NA
N1944,nest_190,6S,6SMID,2008,2,2,1,1,0.5,1,0,NA,31/05/2008,152,Yes,NA
N1945,nest_195,6S,6SMID,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,Yes,NA
N1946,nest_206,6S,6SUT,2008,2,2,1,NA,NA,NA,NA,NA,31/05/2008,152,Yes,NA
N1947,nest_224,6N,6N,2008,2,2,1,1,0.5,1,0,NA,31/05/2008,152,Yes,NA
N1948,nest_235,6N,6N,2008,2,2,1,0,0,0,0,NA,31/05/2008,152,Yes,NA
N1949,nest_239,6N,6N,2008,2,2,1,NA,NA,NA,NA,NA,31/05/2008,152,Yes,NA
N1950,nest_302,4BS,4B2,2008,2,2,1,0,0,0,0,NA,31/05/2008,152,Yes,NA
N1951,nest_303,4BS,4B2,2008,2,1,0.5,1,1,1,NA,NA,31/05/2008,152,Yes,NA
N1952,nest_R32,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,No,NA
N1953,nest_R33,6S,6SMID,2008,2,2,1,NA,NA,NA,NA,NA,31/05/2008,152,No,NA
N1954,nest_R42,4AS,4A1,2008,1,1,1,NA,NA,NA,NA,1,31/05/2008,152,No,NA
N1955,nest_R45,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,31/05/2008,152,No,NA
N1956,nest_13,4AS,4A1,2008,2,2,1,2,1,1,1,NA,01/06/2008,153,Yes,NA
N1957,nest_68,4AS,4A2,2008,2,2,1,1,0.5,0,1,NA,01/06/2008,153,Yes,NA
N1958,nest_175,6S,6SMID,2008,1,1,1,0,0,NA,NA,0,01/06/2008,153,Yes,NA
N1959,nest_177,6S,6SMID,2008,2,2,1,1,0.5,1,0,NA,01/06/2008,153,Yes,NA
N1960,nest_196,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,01/06/2008,153,Yes,NA
N1961,nest_237,6N,6N,2008,1,1,1,0,0,NA,NA,0,01/06/2008,153,Yes,NA
N1962,nest_245,6N,6N,2008,1,1,1,NA,NA,NA,NA,1,01/06/2008,153,Yes,NA
N1963,nest_R57,6S,6SMID,2008,2,2,1,NA,NA,NA,NA,NA,01/06/2008,153,No,NA
N1964,nest_R58,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,01/06/2008,153,No,NA
N1965,nest_4,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,02/06/2008,154,Yes,NA
N1966,nest_35,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1967,nest_126,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1968,nest_133,4BS,4B1,2008,2,2,1,1,0.5,1,0,NA,02/06/2008,154,Yes,NA
N1969,nest_176,6S,6SMID,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1970,nest_209,6S,6SUT,2008,1,1,1,0,0,NA,NA,0,02/06/2008,154,Yes,NA
N1971,nest_223,6N,6N,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1972,nest_225,6N,6N,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1973,nest_319,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,02/06/2008,154,Yes,NA
N1974,nest_R63,6S,6SMID,2008,2,2,1,NA,NA,NA,NA,NA,02/06/2008,154,No,NA
N1975,nest_R68,4AS,4A2,2008,1,1,1,0,0,NA,NA,0,02/06/2008,154,No,NA
N1976,nest_R80,4BS,4B2,2008,1,1,1,0,0,NA,NA,0,02/06/2008,154,No,NA
N1977,nest_108,4BS,4B1,2008,1,0,0,NA,NA,NA,NA,NA,03/06/2008,155,Yes,NA
N1978,nest_109,4BS,4B1,2008,1,0,0,NA,NA,NA,NA,NA,03/06/2008,155,Yes,NA
N1979,nest_241,6N,6N,2008,1,1,1,1,1,NA,NA,1,03/06/2008,155,Yes,NA
N1980,nest_242,6N,6N,2008,1,0,0,NA,NA,NA,NA,NA,03/06/2008,155,Yes,NA
N1981,nest_R120,6N,6N,2008,2,2,1,1,0.5,1,0,NA,03/06/2008,155,No,NA
N1982,nest_R39,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,03/06/2008,155,No,NA
N1983,nest_R60,4AS,4A1,2008,2,2,1,NA,NA,NA,NA,NA,03/06/2008,155,No,NA
N1984,nest_R77,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,03/06/2008,155,No,NA
N1985,nest_R78,4BS,4B2,2008,1,1,1,1,1,NA,NA,1,03/06/2008,155,No,NA
N1986,nest_R84,4BS,4B1,2008,1,0,0,NA,NA,NA,NA,NA,03/06/2008,155,No,NA
N1987,nest_34,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,04/06/2008,156,Yes,NA
N1988,nest_65,4AS,4A2,2008,1,1,1,1,1,NA,NA,1,04/06/2008,156,Yes,NA
N1989,nest_R109,4BS,4B1,2008,1,1,1,NA,NA,NA,NA,1,04/06/2008,156,No,NA
N1990,nest_R140,4AS,4A1,2008,1,0,0,NA,NA,NA,NA,NA,04/06/2008,156,No,NA
N1991,nest_10,4AS,4A1,2008,2,2,1,2,1,1,1,NA,05/06/2008,157,Yes,NA
N1992,nest_30,4AS,4A1,2008,2,2,1,1,0.5,1,0,NA,05/06/2008,157,Yes,NA
N1993,nest_56,4AS,4A2,2008,2,2,1,2,1,1,1,NA,05/06/2008,157,Yes,NA
N1994,nest_128,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,05/06/2008,157,Yes,NA
N1995,nest_192,6S,6SMID,2008,1,1,1,0,0,NA,NA,0,05/06/2008,157,Yes,NA
N1996,nest_650,G1E,G1E,2008,1,0,0,NA,NA,NA,NA,NA,05/06/2008,157,Yes,NA
N1997,nest_R104,4AS,4A2,2008,1,1,1,NA,NA,NA,NA,1,05/06/2008,157,No,NA
N1998,nest_652,G1E,G1E,2008,1,1,1,1,1,NA,NA,1,06/06/2008,158,Yes,NA
N1999,nest_R90,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,06/06/2008,158,No,NA
N2000,nest_14,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,07/06/2008,159,Yes,NA
N2001,nest_42,4AS,4A1,2008,2,2,1,2,1,1,1,NA,07/06/2008,159,Yes,NA
N2002,nest_114,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,07/06/2008,159,Yes,NA
N2003,nest_55,4AS,4A2,2008,1,1,1,0,0,NA,NA,0,08/06/2008,160,Yes,NA
N2004,nest_R131,4AS,4A2,2008,2,2,1,1,0.5,1,0,NA,08/06/2008,160,No,NA
N2005,nest_R132,4AS,4A1,2008,1,1,1,NA,NA,NA,NA,1,08/06/2008,160,No,NA
N2006,nest_R135,4BS,4B1,2008,2,2,1,NA,NA,1,NA,NA,08/06/2008,160,No,NA
N2007,nest_193,6S,6SMID,2008,1,1,1,NA,NA,NA,NA,1,09/06/2008,161,Yes,NA
N2008,nest_R146,6S,6SUT,2008,1,1,1,1,1,NA,NA,1,09/06/2008,161,No,NA
N2009,nest_R147,4BS,4B1,2008,1,1,1,0,0,NA,NA,0,09/06/2008,161,No,NA
N2010,nest_113,4BS,4B1,2008,1,0,0,NA,NA,NA,NA,NA,10/06/2008,162,Yes,NA
N2011,nest_5,4AS,4A1,2008,1,1,1,1,1,NA,NA,1,11/06/2008,163,Yes,NA
N2012,nest_121,4BS,4B1,2008,1,1,1,1,1,NA,NA,1,15/06/2008,167,Yes,NA
N2013,nest_R107,6S,6SMID,2008,1,1,1,1,1,NA,NA,1,15/06/2008,167,No,NA
N2014,nest_r03-rb8,4BS,4BS,2003,2,2,1,2,1,1,1,NA,20/05/2003,140,Yes,NA
N2015,nest_r03-co17,G5,G2,2003,1,1,1,0,0,NA,NA,0,22/05/2003,142,No,NA
N2016,nest_r03-rb139,4AS,4AS,2003,2,2,1,2,1,1,1,NA,23/05/2003,143,Yes,NA
N2017,nest_r03-rb154,4AS,4AS,2003,3,2,0.666666667,2,1,1,1,NA,23/05/2003,143,Yes,NA
